Phrase en Anglais;Phrase en Français
Hunt #5.;Contrat de chasse No6.
Hunt #6.;Contrat de chasse No7.
Hunt #7.;Contrat de chasse No8.
Hunt #8.;Contrat de chasse No9.
Hunt #9.;Contrat de chasse No10.
Hunt #10.;Contrat de chasse No11.
Hunt #11.;Contrat de chasse No12.
Hunt #12.;Contrat de chasse No13.
Hunt #13.;Contrat de chasse No14.
Hunt #14.;Contrat de chasse No15.
Hunt #15.;Contrat de chasse No16.
Hunt #16.;Contrat de chasse No17.
Hunt #17.;Contrat de chasse No18.
Hunt #18.;Contrat de chasse No19.
Hunt #19.;Contrat de chasse No20.
Hunt #20.;Contrat de chasse No21.
Hunt #21.;Contrat de chasse No22.
Hunt #22.;Contrat de chasse No23.
Hunt #23.;Contrat de chasse No24.
Hunt #24.;Contrat de chasse No25.
Hunt #25.;Contrat de chasse No26.
Hunt #26.;Contrat de chasse No27.
Hunt #27.;Contrat de chasse No28.
Hunt #28.;Contrat de chasse No29.
Hunt #29.;Contrat de chasse No30.${prompt}
Hunt #30.${prompt};Cette page contient le contrat de chasse suivant:${prompt}
The information on this page instructs you to defeat the following:${prompt};Nombre de feuillets requis: ${number: 0} (total actuel: ${number: 1})
Scylds required: ${number: 0} (Balance: ${number: 1});Difficulté de traque: [☆☆☆☆☆☆☆☆☆☆/★☆☆☆☆☆☆☆☆☆/★★☆☆☆☆☆☆☆☆/★★★☆☆☆☆☆☆☆/★★★★☆☆☆☆☆☆/★★★★★☆☆☆☆☆/★★★★★★☆☆☆☆/★★★★★★★☆☆☆/★★★★★★★★☆☆/★★★★★★★★★☆/★★★★★★★★★★]
Elusiveness: ${choice: 2}[☆☆☆☆☆☆☆☆☆☆/★☆☆☆☆☆☆☆☆☆/★★☆☆☆☆☆☆☆☆/★★★☆☆☆☆☆☆☆/★★★★☆☆☆☆☆☆/★★★★★☆☆☆☆☆/★★★★★★☆☆☆☆/★★★★★★★☆☆☆/★★★★★★★★☆☆/★★★★★★★★★☆/★★★★★★★★★★];Force de l'ennemi: [☆☆☆☆☆☆☆☆☆☆/★☆☆☆☆☆☆☆☆☆/★★☆☆☆☆☆☆☆☆/★★★☆☆☆☆☆☆☆/★★★★☆☆☆☆☆☆/★★★★★☆☆☆☆☆/★★★★★★☆☆☆☆/★★★★★★★☆☆☆/★★★★★★★★☆☆/★★★★★★★★★☆/★★★★★★★★★★]
Ferocity: ${choice: 3}[☆☆☆☆☆☆☆☆☆☆/★☆☆☆☆☆☆☆☆☆/★★☆☆☆☆☆☆☆☆/★★★☆☆☆☆☆☆☆/★★★★☆☆☆☆☆☆/★★★★★☆☆☆☆☆/★★★★★★☆☆☆☆/★★★★★★★☆☆☆/★★★★★★★★☆☆/★★★★★★★★★☆/★★★★★★★★★★];Récompense: ${number: 4} ${choice-plurality: 4}feuillets${prompt}
Reward: ${number: 4} ${choice-plurality: 4}[scyld/scylds]${prompt};Choisir ce contrat de chasse? (Nombre actuel de feuillets: ${number: 0})
Accept hunt? (Current scylds: ${number: 0});
${selection-lines};
Yes.;
No.${prompt};Le contrat de chasse a été sélectionné!${prompt}
Hunt accepted!${prompt};Vous utilisez ${number: 0} ${choice-plurality: 0}feuillets.
You use ${number: 0} ${choice-plurality: 0}[scyld/scylds].;Il vous reste: ${number: 1}feuillet.${prompt}
Scyld balance: ${number: 1}.${prompt};Vous ne disposez pas d'assez de feuillets.${prompt}
You do not have enough scylds.${prompt};Ce registre de contrats de chasse répertorie les ennemis nuisant à nos activités de manière à confier leur élimination aux aventuriers les plus courageux.${prompt}
The hunt registry is a tome through which seasoned adventurers can undertake assignments to eliminate monsters deemed to be impediments to A.M.A.N. activities.${prompt};Ce registre de contrats de chasse répertorie les ennemis nuisant à nos activités de manière à confier leur élimination aux soldats les plus braves.${prompt}
The hunt registry is a tome through which veteran soldiers can undertake assignments to eliminate monsters deemed to be impediments to S.M.A.N. activities.${prompt};Il est possible d'accepter un contrat de chasse en proclamant son intention d'éliminer un ennemi de la liste.${prompt}
Assignments, or “hunts,” can be undertaken simply by selecting the name of a monster listed in the registry.${prompt};La force des ennemis a été évaluée et annotée par nos soins pour permettre à ceux qui le désirent de choisir un contrat de chasse à la hauteur de leur habilité au combat.${prompt}
Pertinent information such as monster elusiveness and ferocity has been recorded for your reference.;Toutefois, les combats avec ces ennemis étant très dangereux, nous avons fait en sorte qu'un contrat de chasse ne puisse être obtenu par ceux qui suivent un programme d'entraînement des manuels de bataille.${prompt}
As safety cannot be guaranteed, we ask that you hunt within your ability.${prompt};Le contrat sera alors considéré comme rempli pour tous si les équipiers abattent cet ennemi tous ensemble une fois.{prompt}
Hunts pit you against creatures of extreme ferocity, and are not intended for training.;Une fois l'ennemi éliminé, faire un rapport dans ce registre permet d'obtenir une récompense relative à la force de l'ennemi ainsi que des feuillets en gage de certification.${prompt}
For this reason, you cannot undertake a hunt while a training regime is active.${prompt};Ces feuillets donnent la possibilité d'entreprendre des contrats plus difficiles dont les récompenses sont encore plus intéressantes.
Should party members undertaking a common hunt defeat the objective, the kill will be considered valid for all.${prompt};Ils ne peuvent cependant pas être récupérés si le contrat est annulé. Choisissez donc judicieusement.${prompt}
Upon the completion of a hunt, record your success in a hunt registry.;Abattre un ennemi étant une périlleuse et éprouvante tâche, une période de repos, durant laquelle aucun nouveau contrat ne peut être choisi, est nécessaire après complétion.${prompt}
Doing so will earn you rewards corresponding to difficulty as well as “scylds”--tokens of your valor.${prompt};Votre rapport de complétion du contrat de chasse a été enregistré.
More scylds will grant you access to increasingly difficult and rewarding assignments.;${color-alt: 121}Vous obtenez ${article} ${item-article: 0[2]}!
Be warned, however, that once expended, scylds will not be refunded for any reason.${prompt};Vous acquérez ${number: 0} ${choice-plurality: 0} feuillet!
Lastly, please note that a mandatory cool-down period will be imposed upon all hunters following the completion of a hunt. Until this time has elapsed, you will not be permitted to undertake another hunt.${prompt};Nombre actuel de feuillets: ${number: 1} ${choice-plurality: 1}[scyld/scylds].
You record your hunt.;Avancement dans la complétion du contrat de chasse en cours:${prompt}
${color-alt: 121}You obtain ${article} ${item-article: 0[2]}!;Annuler le contrat de chasse en cours ?
You obtain ${number: 0} ${choice-plurality: 0}[scyld/scylds]!;
Current balance: ${number: 1} ${choice-plurality: 1}[scyld/scylds].;
The status of your current hunt is as follows.${prompt};
Cancel hunt?;Confirmer l'annulation ?
${selection-lines};
Yes.;
No.${prompt};
Are you certain?;Le contrat de chasse en cours a été annulé.${prompt}
${selection-lines};Nombre actuel de feuillets: ${number: 0} ${choice-plurality: 0}feuillets.${prompt}
Yes.;
No.${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0}[/s] de la famille des vers.${prompt}
Hunt canceled.${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Forest Hare.${prompt}
You currently possess ${number: 0} ${choice-plurality: 0}[scyld/scylds].${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Scarab Beetle.
${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Forest Funguar.${prompt}
${number: 0} member${choice-plurality: 0}[/s] of the worm family.${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0}[/s] de la famille des Orcs.
${number: 0} ${choice-plurality: 0}[Forest Hare/Forest Hares].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Scarab Beetle.${prompt}
${number: 0} ${choice-plurality: 0}[Scarab Beetle/Scarab Beetles].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Strolling Sapling.
${number: 1} ${choice-plurality: 1}[Forest Funguar/Forest Funguars].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Huge Wasp.${prompt}
${number: 0} member${choice-plurality: 0}[/s] of the Orc family.;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Grass Funguar.${prompt}
${number: 1} ${choice-plurality: 1}[Scarab Beetle/Scarab Beetles].${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Hill Lizard.
${number: 0} ${choice-plurality: 0}[Strolling Sapling/Strolling Saplings].;${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Sand Hare.${prompt}
${number: 1} ${choice-plurality: 1}[Huge Wasp/Huge Wasps].${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0}[/s] de la famille des crabes
${number: 0} ${choice-plurality: 0}[Grass Funguar/Grass Funguars].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1}de type Hill Lizard.${prompt}
${number: 0} ${choice-plurality: 0}[Hill Lizard/Hill Lizards].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Damselfly.
${number: 1} ${choice-plurality: 1}[Sand Hare/Sand Hares].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1}[/s] de la famille des crabes.${prompt}
${number: 0} member${choice-plurality: 0}[/s] of the crab family.;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Brutal Sheep.
${number: 1} ${choice-plurality: 1}[Hill Lizard/Hill Lizards].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Damselfly.${prompt}
${number: 0} ${choice-plurality: 0}[Damselfly/Damselflies].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Forest Leech.${prompt}
${number: 1} member${choice-plurality: 1}[/s] of the crab family.${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Stag Beetle.
${number: 0} ${choice-plurality: 0}[Brutal Sheep/Brutal Sheep].;${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Forest Leech.${prompt}
${number: 1} ${choice-plurality: 1}[Damselfly/Damselflies].${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Jugner Funguar.
${number: 0} ${choice-plurality: 0}[Forest Leech/Forest Leeches].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Stag Beetle.${prompt}
${number: 0} ${choice-plurality: 0}[Stag Beetle/Stag Beetles].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Jugner Funguar.
${number: 1} ${choice-plurality: 1}[Forest Leech/Forest Leeches].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Forest Tiger.${prompt}
${number: 0} ${choice-plurality: 0}[Jugner Funguar/Jugner Funguars].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type May Fly.
${number: 1} ${choice-plurality: 1}[Stag Beetle/Stag Beetles].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Ba.${prompt}
${number: 0} ${choice-plurality: 0}[Jugner Funguar/Jugner Funguars].;${number: 0} Objectif: Abattre ${choice-plurality: 0}[/s] de la famille des vers.${prompt}
${number: 1} ${choice-plurality: 1}[Forest Tiger/Forest Tigers].${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Maneating Hornet.${prompt}
${number: 0} ${choice-plurality: 0}[May Fly/May Flies].;${number: 0} Objectif: Abattre ${choice-plurality: 0} de type Vulture.
${number: 1} ${choice-plurality: 1}[Ba/Bas].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Walking Sapling.${prompt}
${number: 0} member${choice-plurality: 0}[/s] of the worm family.${prompt};${number: 0} Objectif: Abattre ${choice-plurality: 0}[/s] de la famille des Quadav.
${number: 0} ${choice-plurality: 0}[Maneating Hornet/Maneating Hornets].${prompt};${number: 1} Objectif: Abattre ${choice-plurality: 1} de type Rock Lizard.${prompt}
${number: 0} ${choice-plurality: 0}[Vulture/Vultures].;
${number: 1} ${choice-plurality: 1}[Walking Sapling/Walking Saplings].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Quadav family.;
${number: 1} ${choice-plurality: 1}[Rock Lizard/Rock Lizards].${prompt};
${number: 0} ${choice-plurality: 0}[Rock Eater/Rock Eaters].;
${number: 1} ${choice-plurality: 1}[Mist Lizard/Mist Lizards].${prompt};
${number: 0} ${choice-plurality: 0}[Gadfly/Gadflys].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the leech family.;
${number: 1} ${choice-plurality: 1}[Gadfly/Gadflys].${prompt};
${number: 0} ${choice-plurality: 0}[Carnivorous Crawler/Carnivorous Crawlers].;
${number: 1} member${choice-plurality: 1}[/s] of the leech family.${prompt};
${number: 0} ${choice-plurality: 0}[Marsh Funguar/Marsh Funguars].;
${number: 1} ${choice-plurality: 1}[Carnivorous Crawler/Carnivorous Crawlers].${prompt};
${number: 0} ${choice-plurality: 0}[Death Wasp/Death Wasps].;
${number: 1} ${choice-plurality: 1}[Berry Grub/Berry Grubs].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the mandragora family.${prompt};
${number: 0} ${choice-plurality: 0}[Savanna Rarab/Savanna Rarabs].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the crawler family.;
${number: 1} ${choice-plurality: 1}[Carrion Crow/Carrion Crows].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Yagudo family.;
${number: 1} member${choice-plurality: 1}[/s] of the crawler family.${prompt};
${number: 0} ${choice-plurality: 0}[Strolling Sapling/Strolling Saplings].;
${number: 1} ${choice-plurality: 1}[Killer Bee/Killer Bees].${prompt};
${number: 0} ${choice-plurality: 0}[Akbaba/Akbabas].${prompt};
${number: 0} ${choice-plurality: 0}[Sylvestre/Sylvestres].;
${number: 1} ${choice-plurality: 1}[Mighty Rarab/Mighty Rarabs].${prompt};
${number: 0} ${choice-plurality: 0}[Carnivorous Crawler/Carnivorous Crawlers].;
${number: 1} ${choice-plurality: 1}[Sylvestre/Sylvestres].${prompt};
${number: 0} ${choice-plurality: 0}[Bull Dhalmel/Bull Dhalmels].;
${number: 1} ${choice-plurality: 1}[Carnivorous Crawler/Carnivorous Crawlers].${prompt};
${number: 0} ${choice-plurality: 0}[Poison Leech/Poison Leeches].;
${number: 1} ${choice-plurality: 1}[Bull Dhalmel/Bull Dhalmels].${prompt};
${number: 0} ${choice-plurality: 0}[Crane Fly/Crane Flies].${prompt};
${number: 0} ${choice-plurality: 0}[Hill Lizard/Hill Lizards].;
${number: 1} ${choice-plurality: 1}[Crane Fly/Crane Flies].${prompt};
${number: 0} ${choice-plurality: 0}[Stag Beetle/Stag Beetles].;
${number: 1} ${choice-plurality: 1}[Hill Lizard/Hill Lizards].${prompt};
${number: 0} ${choice-plurality: 0}[Raptor/Raptors].;
${number: 1} ${choice-plurality: 1}[Stag Beetle/Stag Beetles].${prompt};
${number: 0} ${choice-plurality: 0}[Hill Lizard/Hill Lizards].;
${number: 1} ${choice-plurality: 1}[Diving Beetle/Diving Beetles].${prompt};
${number: 0} ${choice-plurality: 0}[Clipper/Clippers].;
${number: 1} ${choice-plurality: 1}[Land Worm/Land Worms].${prompt};
${number: 0} ${choice-plurality: 0}[Clipper/Clippers].;
${number: 1} ${choice-plurality: 1}[Seeker Bats/Seeker Bats].${prompt};
${number: 0} ${choice-plurality: 0}[Greater Pugil/Greater Pugils].;
${number: 1} ${choice-plurality: 1}[Clipper/Clippers].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Gigas family.;
${number: 1} ${choice-plurality: 1}[Greater Pugil/Greater Pugils].${prompt};
${number: 0} ${choice-plurality: 0}[Acrophies/Acrophies].;
${number: 1} member${choice-plurality: 1}[/s] of the Gigas family.;
${number: 2} ${choice-plurality: 2}[Greater Pugil/Greater Pugils].${prompt};
${number: 0} ${choice-plurality: 0}[Tundra Tiger/Tundra Tigers].;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.${prompt};
${number: 0} ${choice-plurality: 0}[Tundra Tiger/Tundra Tigers].;
${number: 1} ${choice-plurality: 1}[Living Statue/Living Statues].${prompt};
${number: 0} ${choice-plurality: 0}[Bat Eye/Bat Eyes].;
${number: 1} ${choice-plurality: 1}[Living Statue/Living Statues].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Goblin family.;
${number: 1} ${choice-plurality: 1}[Bat Eye/Bat Eyes].;
${number: 2} ${choice-plurality: 2}[Living Statue/Living Statues].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Gigas family.;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.;
${number: 2} ${choice-plurality: 2}[Bat Eye/Bat Eyes].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the skeleton family.;
${number: 1} ${choice-plurality: 1}[Etemmu/Etemmus].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the skeleton family.;
${number: 1} member${choice-plurality: 1}[/s] of the evil weapon family.${prompt};
${number: 0} ${choice-plurality: 0}[Evil Eye/Evil Eyes].;
${number: 1} member${choice-plurality: 1}[/s] of the skeleton family.;
${number: 2} member${choice-plurality: 2}[/s] of the evil weapon family.${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Gigas family.;
${number: 1} ${choice-plurality: 1}[Evil Eye/Evil Eyes].;
${number: 2} member${choice-plurality: 2}[/s] of the skeleton family.${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the demon family.;
${number: 1} member${choice-plurality: 1}[/s] of the Gigas family.;
${number: 2} ${choice-plurality: 2}[Evil Eye/Evil Eyes].${prompt};
${number: 0} ${choice-plurality: 0}[Wild Sheep/Wild Sheep].;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.${prompt};
${number: 0} ${choice-plurality: 0}[Thread Leech/Thread Leeches].;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.${prompt};
${number: 0} ${choice-plurality: 0}[Wandering Sapling/Wandering Saplings].;
${number: 1} ${choice-plurality: 1}[Screamer/Screamers].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Quadav family.;
${number: 1} ${choice-plurality: 1}[Ornery Sheep/Ornery Sheep].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Quadav family.;
${number: 1} ${choice-plurality: 1}[Marsh Funguar/Marsh Funguars].;
${number: 2} ${choice-plurality: 2}[Goobbue/Goobbues].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Yagudo family.;
${number: 1} member${choice-plurality: 1}[/s] of the bee family.${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the pugil family.;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.${prompt};
${number: 0} ${choice-plurality: 0}[Coeurl/Coeurls].;
${number: 1} member${choice-plurality: 1}[/s] of the evil weapon family.${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the pugil family.${prompt};
${number: 0} ${choice-plurality: 0}[Carrion Worm/Carrion Worms].${prompt};
${number: 0} ${choice-plurality: 0}[Forest Hare/Forest Hares].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Orc family.;
${number: 1} ${choice-plurality: 1}[Forest Funguar/Forest Funguars].${prompt};
${number: 0} ${choice-plurality: 0}[Wild Sheep/Wild Sheep].;
${number: 1} ${choice-plurality: 1}[Scarab Beetle/Scarab Beetles].${prompt};
${number: 0} ${choice-plurality: 0}[Mad Sheep/Mad Sheep].;
${number: 1} ${choice-plurality: 1}[Akbaba/Akbabas].${prompt};
${number: 0} ${choice-plurality: 0}[Mad Sheep/Mad Sheep].;
${number: 1} member${choice-plurality: 1}[/s] of the crab family.${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the bat family.;
${number: 1} member${choice-plurality: 1}[/s] of the funguar family.${prompt};
${number: 0} ${choice-plurality: 0}[Stalking Sapling/Stalking Saplings].;
${number: 1} ${choice-plurality: 1}[May Fly/May Flies].${prompt};
${number: 0} ${choice-plurality: 0}[Stalking Sapling/Stalking Saplings].;
${number: 1} ${choice-plurality: 1}[Ba/Bas].${prompt};
${number: 0} ${choice-plurality: 0}[Sabertooth Tiger/Sabertooth Tigers].;
${number: 1} member${choice-plurality: 1}[/s] of the Goblin family.;
${number: 2} member${choice-plurality: 2}[/s] of the Orc family.${prompt};
${number: 0} ${choice-plurality: 0}[Sabertooth Tiger/Sabertooth Tigers].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the bee family.${prompt};
${number: 0} ${choice-plurality: 0}[Stone Eater/Stone Eaters].${prompt};
${number: 0} ${choice-plurality: 0}[Vulture/Vultures].;
${number: 1} ${choice-plurality: 1}[Walking Sapling/Walking Saplings].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Goblin family.${prompt};
${number: 0} ${choice-plurality: 0}[Rock Lizard/Rock Lizards].;
${number: 1} member${choice-plurality: 1}[/s] of the crab family.${prompt};
${number: 0} ${choice-plurality: 0}[Strolling Sapling/Strolling Saplings].;
${number: 1} ${choice-plurality: 1}[Huge Wasp/Huge Wasps].${prompt};
${number: 0} ${choice-plurality: 0}[Huge Wasp/Huge Wasps].;
${number: 1} ${choice-plurality: 1}[Mist Lizard/Mist Lizards].${prompt};
${number: 0} member${choice-plurality: 0}[/s] of the Quadav family.${prompt};
${number: 0} ${choice-plurality: 0}[Goblin Ambusher/Goblin Ambushers].;
${number: 1} ${choice-plurality: 1}[Goblin Tinkerer/Goblin Tinkerers].;
${number: 2} ${choice-plurality: 2}[Goblin Butcher/Goblin Butchers].${prompt};
${number: 0} ${choice-plurality: 0}[Death Wasp/Death Wasps].;
