Phrase en Anglais;Phrase en Français
The synergy furnace is currently in use by ${player: 5}.;
You have lost your eligibility to use the synergy furnace.;
The claim holding party member has left the party or the area.${prompt};
You have regained your eligibility to use the synergy furnace.${prompt};
Unable to proceed.;
Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt};
Unable to proceed.;
${lettercase: 1}${item-plural: 0[2]} are not suitable for use as synergy ingredients.${prompt};
A synergy recipe does not exist for that combination of materials.${prompt};
That recipe is impossible at your synergy skill level.${prompt};
That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt};
Element and target value:;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};
Elements and target values:;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};
Elements and target values:;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: N/A${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9};
${choice: 10}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 11}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9};
${choice: 10}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${number: 11} ${choice: 12}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 13}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9};
${choice: 10}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 11} ${choice: 12}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 13} ${choice: 14}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 15}${prompt};
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};
Difficulty: ${icon: fire}${number: 3} ${icon: ice}${number: 5} ${icon: wind}${number: 7} ${icon: earth}${number: 9};
${icon: lightning}${number: 11} ${icon: water}${number: 13} ${icon: light}${number: 15} ${icon: dark}${number: 17}${prompt};
${lettercase: 1}${article} ${item-article: 8[2]} will be used to etch an aperture on the ${item-singular: 3[2]}.${prompt};
Select elemental alignment.;
${selection-lines};
${icon: fire};
${icon: ice};
${icon: wind};
${icon: earth};
${icon: lightning};
${icon: water};
${icon: light};
${icon: dark};
Cancel.${prompt};
Confirm: ${lettercase: 1}${item-singular: 8[2]}${choice: 9}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}];
${selection-lines};
Yes.;
Redo.${prompt};
This item cannot house any more apertures.${prompt};
The ${item-singular: 8[2]} will be embedded in the ${item-singular: 3[2]}.${prompt};
Select target aperture.;
${selection-lines};
${lettercase: 1}${item-singular: 8[2]}${choice: 9}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 12}[(Unused)/(Used)].;
${lettercase: 1}${item-singular: 8[2]}${choice: 10}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 13}[(Unused)/(Used)].;
${lettercase: 1}${item-singular: 8[2]}${choice: 11}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 14}[(Unused)/(Used)].;
Cancel.${prompt};
An evolith is already embedded in this aperture.;
Remove and replace?${prompt};
Embed in the following aperture?;
${lettercase: 1}${item-singular: 8[2]}${choice: 9}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] ${choice: 12}[(Unused)/(Used)];
${selection-lines};
Yes.;
Redo.${prompt};
There are no compatible apertures on this item.${prompt};
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove all apertures from the ${item-singular: 8[2]}.${prompt};
Remove all apertures?;
${selection-lines};
Yes.;
No.${prompt};
There are no removable apertures on this item.;
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove the most recently etched aperture from the ${item-singular: 8[2]}.${prompt};
Commence synergy?;
${selection-lines};
Yes.;
No.${prompt};
Commencing synergy process.${prompt};
Internal elemental balance:;
${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7};
${color-alt: 141}${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7};
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power ${choice: 1}[is far off/is moving towards/has nearly reached/has reached/has precisely reached/is perfectly aligned with] the target value.;
The synergy image ${choice: 0}[eludes you/is taking form/is nearly formed/has been formed/has been accurately formed/has been perfectly formed].;
Internal pressure: ${number: 1} Pz/Im;
Impurity ratio: ${number: 0}%;
${color-alt: 141}Anomaly detected in ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power. Explosion imminent!;
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power has overloaded!;
${choice: 1}[A minimal amount of/A small amount of/A moderate amount of/A significant amount of/A large amount of/All] ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power has been lost.;
Some ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell has been lost.;
Some ${icon: fire}, ${icon: wind}, ${icon: lightning}, and ${icon: light} fewell have been lost.;
Some ${icon: ice}, ${icon: earth}, ${icon: water}, and ${icon: dark} fewell have been lost.;
The synergy image has taken form!;
The finished product has taken form!;
Select “End synergy” now to retrieve it!;
The synergy image has grown blurry...;
Select an action.;
${selection-lines};
Lv.${number: 0}: Feed fewell.;
Operate furnace.;
View furnace readings.;
End synergy.;
Review objective.;
Toggle command confirmation ${choice: 1}[off/on].;
Close menu.${prompt};
Examine the synergy furnace to access the operating menu.;
Fewell can be fed by trading it directly to the furnace.${prompt};
Select an action/skill.;
${selection-lines};
Lv.${number: 0}: Thwack furnace.;
Lv.${number: 1}: Operate pressure handle.;
Lv.${number: 2}: Operate safety lever.;
Lv.${number: 3}: Repair furnace.;
Lv.${number: 4}: Recycle strewn fewell.;
Fishing: Lunar Smarts.;
Fishing: Precision Thwack.;
Woodworking: Cyclical Smarts.;
Woodworking: Earth Affinity.;
Smithing: Combustive Smarts.;
Smithing: Fire Affinity.;
Goldsmithing: Engraver's Touch.;
Goldsmithing: Wind Affinity.;
Clothcraft: Restorer's Touch.;
Clothcraft: Lightning Affinity.;
Leathercraft: Pressurization Smarts.;
Leathercraft: Ice Affinity.;
Bonecraft: Carbonization Smarts.;
Bonecraft: Dark Affinity.;
Alchemy: Alchemical Smarts.;
Alchemy: Light Affinity.;
Cooking: Heating Smarts.;
Cooking: Water Affinity.;
DEBUG：Forced perfection.;
