Phrase en Anglais;Phrase en Français
Global balance of power:;Équilibre global des pouvoirs :
1st: Bastok;1er : Bastok
2nd: San d'Oria and Windurst (tie)${prompt};2ème : San d'Oria et Windurst (égalité)${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: Windurst;1er : Windurst
2nd: San d'Oria;2ème : San d'Oria
3rd: Bastok${prompt};3ème : Bastok${prompt}
Global balance of power:;Équilibre global des pouvoirs :
All three nations are tied for first place.${prompt};Les trois nations sont à égalité pour la première place.${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: San d'Oria and Windurst (tie);1er : San d'Oria et Windurst (égalité)
3rd: Bastok${prompt};3ème : Bastok${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: Windurst;1er : Windurst
2nd: San d'Oria and Bastok (tie)${prompt};2ème : San d'Oria et Bastok (égalité)${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: Windurst;1er : Windurst
2nd: Bastok;2ème : Bastok
3rd: San d'Oria${prompt};3ème : San d'Oria${prompt}
All three nations are tied for first place.${prompt};Les trois nations sont à égalité pour la première place.${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: Bastok and Windurst;1er : Bastok et Windurst
2nd: San d'Oria${prompt};2ème : San d'Oria${prompt}
Global balance of power:;Équilibre global des pouvoirs :
1st: Windurst;1er : Windurst
2nd: San d'Oria and Bastok${prompt};2ème : San d'Oria et Bastok${prompt}
Conquest update:;Mise à jour de la conquête :
This region is currently neutral.${prompt};Cette région est actuellement neutre.${prompt}
Conquest update:;Mise à jour de la conquête :
This region is currently under San d'Orian control.${prompt};Cette région est actuellement sous le contrôle de San d'Oria.${prompt}
Conquest update:;Mise à jour de la conquête :
This region is currently under Bastokan control.${prompt};Cette région est actuellement sous le contrôle de Bastok.${prompt}
Conquest update:;Mise à jour de la conquête :
This region is currently under Windurstian control.${prompt};Cette région est actuellement sous le contrôle de Windurst.${prompt}
Conquest update:;Mise à jour de la conquête :
This region is currently under beastman control.;Cette région est actuellement sous le contrôle des hommes-bêtes.
You cannot obtain crystals in this region.${prompt};Vous ne pouvez pas obtenir de cristaux dans cette région.${prompt}
All three nations are at a deadlock.${prompt};Les trois nations sont dans une impasse.${prompt}
The beastmen are on the rise.${prompt};Les hommes-bêtes sont en pleine ascension.${prompt}
Regional influence:;Influence régionale :
San d'Oria - Dominant${prompt};San d'Oria - Dominante${prompt}
Regional influence:;Influence régionale :
San d'Oria - Major${prompt};San d'Oria - Majeure${prompt}
Regional influence:;Influence régionale :
San d'Oria - Minor${prompt};San d'Oria - Mineure${prompt}
Regional influence:;Influence régionale :
San d'Oria - Minimal${prompt};San d'Oria - Minimale${prompt}
Bastok - Dominant${prompt};Bastok - Dominante${prompt}
Bastok - Major${prompt};Bastok - Majeure${prompt}
Bastok - Minor${prompt};Bastok - Mineure${prompt}
Bastok - Minimal${prompt};Bastok - Minimale${prompt}
Windurst - Dominant${prompt};Windurst - Dominante${prompt}
Windurst - Major${prompt};Windurst - Majeure${prompt}
Windurst - Minor${prompt};Windurst - Mineure${prompt}
Windurst - Minimal${prompt};Windurst - Minimale${prompt}
Bastok and Windurst have formed an alliance.${prompt};Bastok et Windurst ont formé une alliance.${prompt}
San d'Oria and Windurst have formed an alliance.${prompt};San d'Oria et Windurst ont formé une alliance.${prompt}
San d'Oria and Bastok have formed an alliance.${prompt};San d'Oria et Bastok ont formé une alliance.${prompt}
Bastok and Windurst are currently allies.${prompt};Bastok et Windurst sont actuellement alliés.${prompt}
San d'Oria and Windurst are currently allies.${prompt};San d'Oria et Windurst sont actuellement alliés.${prompt}
San d'Oria and Bastok are currently allies.${prompt};San d'Oria et Bastok sont actuellement alliés.${prompt}
所属国：${number: 0};所属国：${number: 0}
判定：${number: 1}${prompt};判定：${number: 1}${prompt}
装備チェック：${number: 0};装備チェック：${number: 0}
アイテム：${item-singular: 2[2]};アイテム：${item-singular: 2[2]}
引くポイント：${number: 3}${prompt};引くポイント：${number: 3}${prompt}
ITEM_ID:${number: 2};ITEM_ID:${number: 2}
希望商品番号:${number: 3}${prompt};希望商品番号:${number: 3}${prompt}
希望商品番号:${number: 0};希望商品番号:${number: 0}
引くポイント:${number: 1}${prompt};引くポイント:${number: 1}${prompt}
${choice: 0}[サンドリア/バストゥーク/ウィンダス]の状況:${choice: 0}[劣勢/やや劣勢/やや優勢/優勢/膠着];${choice: 0}[サンドリア/バストゥーク/ウィンダス]の状況:${choice: 0}[劣勢/やや劣勢/やや優勢/優勢/膠着]
武器の値段:${number: 2}、入れるポイント:${number: 3}${prompt};武器の値段:${number: 2}、入れるポイント:${number: 3}${prompt}
The beastmen are gaining power.${prompt};Les hommes-bêtes gagnent en puissance.
San d'Oria's regional control is now 10% closer to the first place country's!${prompt};Le contrôle régional de San d'Oria est maintenant 10% plus proche de celui du pays en première position!${prompt}
Bastok's regional control is now 10% closer to the first place country's!${prompt};Le contrôle régional de Bastok se rapproche de 10% de celui du pays en première position !${prompt}
Windurst's regional control are now 10% closer to the first place country's!${prompt};Le contrôle régional de Windurst se rapproche de 10% de celui du pays en première position!${prompt}
San d'Oria's region points have increased!${prompt};Les points de région de San d'Oria ont augmenté!${prompt}
Bastok's region points have increased!${prompt};Les points de région de Bastok ont augmenté !${prompt}
Windurst's region points have increased!${prompt};Les points de région de Windurst ont augmenté!${prompt}
San d'Orian E.F. defeats beastmen hordes... Maintain current momentum.${prompt};San d'Orian E.F. bat les hordes d'hommes-bêtes... Maintenir la dynamique actuelle.${prompt}
Bastokan E.F. defeats beastmen hordes...Maintain current momentum.${prompt};Les F.E. de Bastokan battent les hordes d'hommes-bêtes... Continuer sur leur lancée.${prompt}
Windurstian E.F. defeats beastmen hordes...Maintain current momentum.${prompt};Windurstian E.F. défait les hordes d'hommes-bêtes...Maintenir le rythme.${prompt}
A San d'Orian Expeditionary Force has been dispatched to this area.${prompt};Un corps expéditionnaire San d'Orian a été envoyé dans cette zone.${prompt}
A Bastokan Expeditionary Force has been dispatched to this area.${prompt};Un corps expéditionnaire Bastokan a été envoyé dans cette zone.${prompt}
A Windurstian Expeditionary Force has been dispatched to this area.${prompt};Un corps expéditionnaire Windurstian a été envoyé dans cette zone.${prompt}
E.F. Influence: Great...Region Status: Dominant...Maintain current level of combat.${prompt};E.F. Influence : Grande...Statut de la région : Dominante... Maintenir le niveau de combat actuel.${prompt}
E.F. Influence: Fair...Region Status: Major...Maintain momentum.${prompt};Influence E.F : Passable...Statut de la région : Majeur...Maintenir l’élan.${prompt}}
E.F. Influence: Poor...Region Status: Minor...Increase efforts.${prompt};Influence E.F : Faible...Statut de la région : Mineur...Augmenter les efforts.${prompt}
E.F. Influence: Minimal...Region Status: Minimal...Increase efforts tenfold.${prompt};Influence E.F : Minimale...Statut de la région : Minimal...Décupler les efforts.${prompt}
E.F. Influence: None...Region Status: Under beastman control...Keep losses to minimum.${prompt};Influence E.F : Aucune...Statut de la région : Sous le contrôle des hommes-bêtes...Réduire les pertes au minimum.${prompt}
There was a curse on the beastmen's banner!${prompt};Il y avait une malédiction sur la bannière des hommes-bêtes!${prompt}
The curse of the beastmen's banner has been lifted!${prompt};La malédiction de la bannière des hommes-bêtes a été levée!${prompt}
There is a beastmen's banner.${prompt};Il y a une bannière d'homme-bête. ${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
遠征先リージョンナンバー　${number: 0};遠征先リージョンナンバー　${number: 0}
現在のリージョンナンバー　${number: 1}${prompt};現在のリージョンナンバー　${number: 1}${prompt}
増えたポイント　${number: 0};増えたポイント　${number: 0}
増えたカウント　${number: 1}${prompt};増えたカウント　${number: 1}${prompt}
Enter the battlefield?;Entrer dans le champ de bataille ?
${selection-lines};${selection-lines}
Enter.;Entrer.
Decline.${prompt};Refuser. ${prompt}
Leave the battlefield?;Quitter le champ de bataille ?
${selection-lines};${selection-lines}
Run away.;S'enfuir.
Stay.${prompt};Rester.${prompt}
You cannot enter the battlefield at present. Please wait a little longer.${wait-animation: 1}${prompt};Vous ne pouvez pas entrer sur le champ de bataille pour le moment. Veuillez attendre un peu plus longtemps.${wait-animation: 1}${prompt}
You cannot enter the battlefield at present. Please wait a little longer.${wait-animation: 1}${prompt};Vous ne pouvez pas entrer sur le champ de bataille pour le moment. Veuillez attendre un peu plus longtemps.${wait-animation: 1}${prompt}
You have already cleared this battlefield. You may not enter unless you are assisting a player who has not defeated this boss.${prompt};Vous avez déjà vaincu ce boss sur ce champ de bataille. Vous ne pouvez entrer que pour aider un joueur qui ne l'a pas encore vaincu.${prompt}
Your time in the battlefield is up!;Votre temps sur le champ de bataille est écoulé !
Now exiting...${wait-animation: 1}${prompt};Sortie en cours...${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You are cleared to enter the battlefield, but you cannot while party members are engaged in combat.${wait-animation: 1}${prompt};Vous êtes autorisé à entrer sur le champ de bataille, mais vous ne pouvez pas le faire tant que des membres de votre groupe sont en combat.${wait-animation: 1}${prompt}
You have been enchanted so that you may enter!${wait-animation: 1}${prompt};Vous avez été enchanté pour pouvoir entrer !${wait-animation: 1}${prompt}
Your entry enchantment has expired!${wait-animation: 1}${prompt};Votre enchantement d’entrée a expiré !${wait-animation: 1}${prompt}
You are not cleared to enter the battlefield.;Vous n'êtes pas autorisé à entrer sur le champ de bataille.
Now exiting...${wait-animation: 1}${prompt};Sortie en cours...${wait-animation: 1}${prompt}
A cursed seal has been placed upon this platform.${prompt};Un sceau maudit a été placé sur cette plateforme.${prompt}
The battlefield where your party members are engaged in combat is locked. Access is denied.${prompt};Le champ de bataille où les membres de votre groupe sont en combat est verrouillé. Accès refusé.${prompt}
There is no response. You cannot escape!${prompt};Il n'y a aucune réponse. Vous ne pouvez pas vous échapper !${prompt}
The door is sealed shut with an evil curse.${prompt};La porte est scellée par une malédiction maléfique.${prompt}
A mysterious force is sealing the platform.${prompt};Une force mystérieuse scelle la plateforme.${prompt}
The old wooden door is locked tight.${prompt};La vieille porte en bois est fermée à clé.${prompt}
The door is sealed with a mysterious energy.${prompt};La porte est scellée par une énergie mystérieuse.${prompt}
It is a giant crystal.${prompt};C'est un gigantesque cristal.${prompt}
A strong magical force is whirling up from the platform.${prompt};Une force magique puissante tourbillonne depuis la plateforme.${prompt}
A fierce column of wind blocks your path. You cannot proceed any further...${prompt};Une colonne de vent féroce bloque votre chemin. Vous ne pouvez pas aller plus loin...${prompt}
An ominous veil of pitch-black gas blocks your path. You cannot proceed any further...${prompt};Un voile sinistre de gaz noir bloque votre chemin. Vous ne pouvez pas aller plus loin...${prompt}
An unfathomable light is rising from this strangely marked platform...${prompt};Une lumière insondable s'élève de cette plateforme étrangement marquée...${prompt}
A heavy wooden gate. It is tightly locked...${prompt};Une lourde porte en bois. Elle est fermée à clé...${prompt}
You can hear a faint scraping sound from within, but the way is barred by some strange membrane...${prompt};Vous entendez un léger grattement venant de l'intérieur, mais le passage est bloqué par une étrange membrane...${prompt}
You can hear a faint scraping sound from within, but the way is barred by some strange membrane...${prompt};Vous entendez un léger grattement venant de l'intérieur, mais le passage est bloqué par une étrange membrane...${prompt}
You can hear a faint scraping sound from within, but the way is barred by some strange membrane...${prompt};Vous entendez un léger grattement venant de l'intérieur, mais le passage est bloqué par une étrange membrane...${prompt}
You can hear a faint scraping sound from within, but the way is barred by some strange membrane...${prompt};Vous entendez un léger grattement venant de l'intérieur, mais le passage est bloqué par une étrange membrane...${prompt}
A glowing mist of ever-changing proportions floats before you...${prompt};Une brume lumineuse aux proportions changeantes flotte devant vous...${prompt}
A solid iron gate. It is tightly locked...${prompt};Une porte en fer solide. Elle est fermée à clé...${prompt}
You see a gigantic crystal, glowing with amber light...${prompt};Vous voyez un gigantesque cristal, brillant d'une lumière ambrée...${prompt}
You see a gigantic crystal, glowing with amber light...${prompt};Vous voyez un gigantesque cristal, brillant d'une lumière ambrée...${prompt}
Looking closely, you see two bell-type symbols painted on the wood, one in red and one in blue...${prompt};En regardant de près, vous voyez deux symboles en forme de cloche peints sur le bois, l'un en rouge et l'autre en bleu...${prompt}
Looking closely at the surface of the gate, you can see what appears to be the imprints of a Troll's fist...${prompt};En regardant de près la surface de la porte, vous pouvez voir ce qui semble être les empreintes d'un poing de Troll...${prompt}
If you listen closely, you can faintly hear female voices singing in rounds...${prompt};Si vous écoutez attentivement, vous pouvez entendre faiblement des voix féminines chantant en canon...${prompt}
It appears as if something had been thrust into the rockface here...${prompt};Il semble que quelque chose ait été enfoncé dans la paroi rocheuse ici...${prompt}
A decorative door. It appears to be locked...${prompt};Une porte décorative. Elle semble être verrouillée...${prompt}
The door is locked.${prompt};La porte est fermée à clé.${prompt}
The gate is locked.${prompt};La grille est fermée à clé.${prompt}
The door is locked.${prompt};La porte est fermée à clé.${prompt}
The door is locked.${prompt};La porte est fermée à clé.${prompt}
There seems to be a space beneath the floor, but you are unable to access it.${prompt};Il semble y avoir un espace sous le plancher, mais vous ne pouvez pas y accéder.${prompt}
You do not meet the requirements to enter the battlefield. Access is denied.${prompt};Vous ne remplissez pas les conditions requises pour entrer sur le champ de bataille. Accès refusé.${prompt}
${choice: 0}[Feliz/Ferdinand/Gunnar/Massimo/Oldrich/Siegward/Theobald/Zenji] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Feliz/Ferdinand/Gunnar/Massimo/Oldrich/Siegward/Theobald/Zenji] est tombé. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Amerita/Beatrice/Henrietta/Jesimae/Karyn/Nanako/Sharlene/Sieghilde] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Amerita/Beatrice/Henrietta/Jesimae/Karyn/Nanako/Sharlene/Sieghilde] est tombée. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Chanandit/Deulmaeux/Demresinaux/Ephealgaux/Gauldeval/Grauffemart/Migaifongut/Romidiant] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Chanandit/Deulmaeux/Demresinaux/Ephealgaux/Gauldeval/Grauffemart/Migaifongut/Romidiant] est tombé. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Armittie/Cadepure/Clearite/Epilleve/Liabelle/Nauthima/Radille/Vimechue] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Armittie/Cadepure/Clearite/Epilleve/Liabelle/Nauthima/Radille/Vimechue] est tombée. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Balu-Falu/Burg-Ladarg/Ehgo-Ryuhgo/Kolui-Pelui/Nokum-Akkum/Savul-Kivul/Vinja-Kanja/Yarga-Umiga] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Balu-Falu/Burg-Ladarg/Ehgo-Ryuhgo/Kolui-Pelui/Nokum-Akkum/Savul-Kivul/Vinja-Kanja/Yarga-Umiga] est tombé. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Cupapa/Jajuju/Kalokoko/Mahoyaya/Pakurara/Ripokeke/Yawawa/Yufafa] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Cupapa/Jajuju/Kalokoko/Mahoyaya/Pakurara/Ripokeke/Yawawa/Yufafa] est tombé. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Fhig/Khuma/Pimy/Raka/Sahyu/Sufhi/Tsuim/Yoli] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Fhig/Khuma/Pimy/Raka/Sahyu/Sufhi/Tsuim/Yoli] est tombé. Sortie du champ de bataille en cours.${prompt}
${choice: 0}[Durib/Dzapiwa/Jugowa/Mugido/Voldai/Wagwei/Zayag/Zoldof] has fallen. Now leaving the battlefield.${prompt};${choice: 0}[Durib/Dzapiwa/Jugowa/Mugido/Voldai/Wagwei/Zayag/Zoldof] est tombé. Sortie du champ de bataille en cours.${prompt}
You were unable to protect the special character. Now leaving the battlefield.${prompt};Vous n'avez pas pu protéger le personnage spécial. Sortie du champ de bataille en cours.${prompt}
You were unable to protect Prince Trion. Now leaving the battlefield.${prompt};Vous n'avez pas pu protéger le Prince Trion. Sortie du champ de bataille en cours.${prompt}
You were unable to protect Captain Volker. Now leaving the battlefield.${prompt};Vous n'avez pas pu protéger le Capitaine Volker. Sortie du champ de bataille en cours.${prompt}
You were unable to protect Ajido-Marujido. Now leaving the battlefield.${prompt};Vous n'avez pas pu protéger Ajido-Marujido. Sortie du champ de bataille en cours.${prompt}
Your ${item-singular: 0[2]} is torn...${prompt};Votre ${item-singular: 0[2]} est déchiré...${prompt}
Your ${item-singular: 0[2]} tears!${prompt};Votre ${item-singular: 0[2]} se déchire !${prompt}
Your ${item-singular: 0[2]} is torn...${prompt};Votre ${item-singular: 0[2]} est déchiré...${prompt}
Your ${item-singular: 0[2]} tears!${prompt};Votre ${item-singular: 0[2]} se déchire !${prompt}
You see innumerable stars shimmering in the distance...${prompt};Vous voyez d'innombrables étoiles scintiller au loin...${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
バトルフィールド_Aの占有制限時間が過ぎました;バトルフィールド_Aの占有制限時間が過ぎました
退出します。${wait-animation: 1}${prompt};退出します。${wait-animation: 1}${prompt}
バトルフィールド_Bの占有制限時間が過ぎました;バトルフィールド_Bの占有制限時間が過ぎました
退出します。${wait-animation: 1}${prompt};退出します。${wait-animation: 1}${prompt}
バトルフィールド_Cの占有制限時間が過ぎました;バトルフィールド_Cの占有制限時間が過ぎました
退出します。${wait-animation: 1}${prompt};退出します。${wait-animation: 1}${prompt}
バトルフィールド_Dの占有制限時間が過ぎました;バトルフィールド_Dの占有制限時間が過ぎました
退出します。${wait-animation: 1}${prompt};退出します。${wait-animation: 1}${prompt}
バトルフィールド_Eの占有制限時間が過ぎました;バトルフィールド_Eの占有制限時間が過ぎました
退出します。${wait-animation: 1}${prompt};退出します。${wait-animation: 1}${prompt}
(今バトルフィールド_Aには誰もいない）${wait-animation: 1}${prompt};(今バトルフィールド_Aには誰もいない）${wait-animation: 1}${prompt}
(今バトルフィールド_Bには誰もいない）${wait-animation: 1}${prompt};(今バトルフィールド_Bには誰もいない）${wait-animation: 1}${prompt}
(今バトルフィールド_Cには誰もいない）${wait-animation: 1}${prompt};(今バトルフィールド_Cには誰もいない）${wait-animation: 1}${prompt}
バトルリセットかけた${wait-animation: 1}${prompt};バトルリセットかけた${wait-animation: 1}${prompt}
（部屋解放）${wait-animation: 1}${prompt};（部屋解放）${wait-animation: 1}${prompt}
（ボス_Aを出現させました。）${wait-animation: 1}${prompt};（ボス_Aを出現させました。）${wait-animation: 1}${prompt}
（ボス_Bを出現させました。）${wait-animation: 1}${prompt};（ボス_Bを出現させました。）${wait-animation: 1}${prompt}
（ボス_Cを出現させました。）${wait-animation: 1}${prompt};（ボス_Cを出現させました。）${wait-animation: 1}${prompt}
remove　1${wait-animation: 1}${prompt};remove　1${wait-animation: 1}${prompt}
remove　2${wait-animation: 1}${prompt};remove　2${wait-animation: 1}${prompt}
remove　3${wait-animation: 1}${prompt};remove　3${wait-animation: 1}${prompt}
（ボス_A倒した）${wait-animation: 1}${prompt};（ボス_A倒した）${wait-animation: 1}${prompt}
（ボス_B倒した）${wait-animation: 1}${prompt};（ボス_B倒した）${wait-animation: 1}${prompt}
（ボス_C倒した）${wait-animation: 1}${prompt};（ボス_C倒した）${wait-animation: 1}${prompt}
（ボスやられた）${wait-animation: 1}${prompt};（ボスやられた）${wait-animation: 1}${prompt}
名前でいうと;名前でいうと
${entity: 0}、${entity: 1}、;${entity: 0}、${entity: 1}、
${entity: 2}、${entity: 3}、;${entity: 2}、${entity: 3}、
その他です。${prompt};その他です。${prompt}
IDでいうと;IDでいうと
${number: 0}、${number: 1}、${number: 2}、${number: 3}、${number: 4}、${number: 5}、;${number: 0}、${number: 1}、${number: 2}、${number: 3}、${number: 4}、${number: 5}、
で占有人数は${number: 6}です。${prompt};で占有人数は${number: 6}です。${prompt}
（バトルフィールド_Aに;（バトルフィールド_Aに
あなたの仲間が入っています）${wait-animation: 1}${prompt};あなたの仲間が入っています）${wait-animation: 1}${prompt}
（バトルフィールド_Bに;（バトルフィールド_Bに
あなたの仲間が入っています）${wait-animation: 1}${prompt};あなたの仲間が入っています）${wait-animation: 1}${prompt}
（バトルフィールド_Cに;（バトルフィールド_Cに
あなたの仲間が入っています）${wait-animation: 1}${prompt};あなたの仲間が入っています）${wait-animation: 1}${prompt}
名前かIDを見ます;名前かIDを見ます
${selection-lines};${selection-lines}
名前;名前
ID${prompt};ID${prompt}
どの部屋の名前を見る？;どの部屋の名前を見る？
${selection-lines};${selection-lines}
Ａ;Ａ
Ｂ;Ｂ
Ｃ${prompt};Ｃ${prompt}
どの部屋のIDを見る？;どの部屋のIDを見る？
${selection-lines};${selection-lines}
Ａ;Ａ
Ｂ;Ｂ
Ｃ${prompt};Ｃ${prompt}
部屋_Aのパーティは${prompt};部屋_Aのパーティは${prompt}
部屋_Bのパーティは${prompt};部屋_Bのパーティは${prompt}
部屋_Cのパーティは${prompt};部屋_Cのパーティは${prompt}
入室許可魔法エラー１${wait-animation: 1}${prompt};入室許可魔法エラー１${wait-animation: 1}${prompt}
