Phrase en Anglais;Phrase en Français
San d'Oria and Bastok have formed an alliance.${prompt};San d'Oria and Bastok have formed an alliance.${prompt}
Bastok and Windurst are currently allies.${prompt};Bastok and Windurst are currently allies.${prompt}
San d'Oria and Windurst are currently allies.${prompt};San d'Oria and Windurst are currently allies.${prompt}
San d'Oria and Bastok are currently allies.${prompt};San d'Oria and Bastok are currently allies.${prompt}
所属国：${number: 0};所属国：${number: 0}
判定：${number: 1}${prompt};判定：${number: 1}${prompt}
装備チェック：${number: 0};装備チェック：${number: 0}
アイテム：${item-singular: 2[2]};アイテム：${item-singular: 2[2]}
引くポイント：${number: 3}${prompt};引くポイント：${number: 3}${prompt}
ITEM_ID:${number: 2};ITEM_ID:${number: 2}
希望商品番号:${number: 3}${prompt};希望商品番号:${number: 3}${prompt}
希望商品番号:${number: 0};希望商品番号:${number: 0}
引くポイント:${number: 1}${prompt};引くポイント:${number: 1}${prompt}
${choice: 0}[サンドリア/バストゥーク/ウィンダス]の状況:${choice: 0}[劣勢/やや劣勢/やや優勢/優勢/膠着];${choice: 0}[サンドリア/バストゥーク/ウィンダス]の状況:${choice: 0}[劣勢/やや劣勢/やや優勢/優勢/膠着]
武器の値段:${number: 2}、入れるポイント:${number: 3}${prompt};武器の値段:${number: 2}、入れるポイント:${number: 3}${prompt}
The beastmen are gaining power.${prompt};The beastmen are gaining power.${prompt}
San d'Oria's regional control is now 10% closer to the first place country's!${prompt};San d'Oria's regional control is now 10% closer to the first place country's!${prompt}
Bastok's regional control is now 10% closer to the first place country's!${prompt};Bastok's regional control is now 10% closer to the first place country's!${prompt}
Windurst's regional control are now 10% closer to the first place country's!${prompt};Windurst's regional control are now 10% closer to the first place country's!${prompt}
San d'Oria's region points have increased!${prompt};San d'Oria's region points have increased!${prompt}
Bastok's region points have increased!${prompt};Bastok's region points have increased!${prompt}
Windurst's region points have increased!${prompt};Windurst's region points have increased!${prompt}
San d'Orian E.F. defeats beastmen hordes... Maintain current momentum.${prompt};San d'Orian E.F. defeats beastmen hordes... Maintain current momentum.${prompt}
Bastokan E.F. defeats beastmen hordes...Maintain current momentum.${prompt};Bastokan E.F. defeats beastmen hordes...Maintain current momentum.${prompt}
Windurstian E.F. defeats beastmen hordes...Maintain current momentum.${prompt};Windurstian E.F. defeats beastmen hordes...Maintain current momentum.${prompt}
A San d'Orian Expeditionary Force has been dispatched to this area.${prompt};A San d'Orian Expeditionary Force has been dispatched to this area.${prompt}
A Bastokan Expeditionary Force has been dispatched to this area.${prompt};A Bastokan Expeditionary Force has been dispatched to this area.${prompt}
A Windurstian Expeditionary Force has been dispatched to this area.${prompt};A Windurstian Expeditionary Force has been dispatched to this area.${prompt}
E.F. Influence: Great...Region Status: Dominant...Maintain current level of combat.${prompt};E.F. Influence: Great...Region Status: Dominant...Maintain current level of combat.${prompt}
E.F. Influence: Fair...Region Status: Major...Maintain momentum.${prompt};E.F. Influence: Fair...Region Status: Major...Maintain momentum.${prompt}
E.F. Influence: Poor...Region Status: Minor...Increase efforts.${prompt};E.F. Influence: Poor...Region Status: Minor...Increase efforts.${prompt}
E.F. Influence: Minimal...Region Status: Minimal...Increase efforts tenfold.${prompt};E.F. Influence: Minimal...Region Status: Minimal...Increase efforts tenfold.${prompt}
E.F. Influence: None...Region Status: Under beastman control...Keep losses to minimum.${prompt};E.F. Influence: None...Region Status: Under beastman control...Keep losses to minimum.${prompt}
There was a curse on the beastmen's banner!${prompt};There was a curse on the beastmen's banner!${prompt}
The curse of the beastmen's banner has been lifted!${prompt};The curse of the beastmen's banner has been lifted!${prompt}
There is a beastmen's banner.${prompt};There is a beastmen's banner.${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
${prompt};${prompt}
遠征先リージョンナンバー　${number: 0};遠征先リージョンナンバー　${number: 0}
現在のリージョンナンバー　${number: 1}${prompt};現在のリージョンナンバー　${number: 1}${prompt}
増えたポイント　${number: 0};増えたポイント　${number: 0}
増えたカウント　${number: 1}${prompt};増えたカウント　${number: 1}${prompt}
${color-alt: 161}A mog tablet has been discovered in ${choice: 0}[West Ronfaure/East Ronfaure/the La Theine Plateau/the Valkurm Dunes/Jugner Forest/the Batallia Downs/North Gustaberg/South Gustaberg/the Konschtat Highlands/the Pashhow Marshlands/the Rolanberry Fields/Beaucedine Glacier/Xarcabard/West Sarutabaruta/East Sarutabaruta/the Tahrongi Canyon/the Buburimu Peninsula/the Meriphataud Mountains/the Sauromugue Champaign/Qufim Island/Behemoth's Dominion/Cape Teriggan/the Eastern Altepa Desert/the Sanctuary of Zi'Tah/Ro'Maeve/the Yuhtunga Jungle/the Yhoator Jungle/the Western Altepa Desert/the Valley of Sorrows]!;${color-alt: 161}A mog tablet has been discovered in ${choice: 0}[West Ronfaure/East Ronfaure/the La Theine Plateau/the Valkurm Dunes/Jugner Forest/the Batallia Downs/North Gustaberg/South Gustaberg/the Konschtat Highlands/the Pashhow Marshlands/the Rolanberry Fields/Beaucedine Glacier/Xarcabard/West Sarutabaruta/East Sarutabaruta/the Tahrongi Canyon/the Buburimu Peninsula/the Meriphataud Mountains/the Sauromugue Champaign/Qufim Island/Behemoth's Dominion/Cape Teriggan/the Eastern Altepa Desert/the Sanctuary of Zi'Tah/Ro'Maeve/the Yuhtunga Jungle/the Yhoator Jungle/the Western Altepa Desert/the Valley of Sorrows]!
${color-alt: 161}The complete set of mog tablets has been restored to Ru'Lude Gardens!;${color-alt: 161}The complete set of mog tablets has been restored to Ru'Lude Gardens!
The ancient magic of King Kupofried permeates the air to instill adventurers in this area with its Super Kupowers!;The ancient magic of King Kupofried permeates the air to instill adventurers in this area with its Super Kupowers!
${color-alt: 161}The strength of the ancient moogle magic has weakened, and the tablets have been scattered to the winds once more.;${color-alt: 161}The strength of the ancient moogle magic has weakened, and the tablets have been scattered to the winds once more.
You can feel your Super Kupowers begin to fade away...;You can feel your Super Kupowers begin to fade away...
${color-alt: 161}This area is currently affected by the Super Kupower: “Thrifty Transit”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Thrifty Transit”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Martial Master”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Martial Master”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Blood of the Vampyr”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Blood of the Vampyr”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Treasure Hound”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Treasure Hound”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Artisan's Advantage”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Artisan's Advantage”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Myriad Mystery Boxes”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Myriad Mystery Boxes”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Dilatory Digestion”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Dilatory Digestion”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Boundary Buster”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Boundary Buster”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Bountiful Bazaar”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Bountiful Bazaar”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Swift Shoes”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Swift Shoes”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Crystal Caboodle”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Crystal Caboodle”!
${color-alt: 161}The ancient magic of King Kupofried fills the air, its glorious Super Kupowers bringing happiness and joy to the realm!;${color-alt: 161}The ancient magic of King Kupofried fills the air, its glorious Super Kupowers bringing happiness and joy to the realm!
Visit the Explorer Moogle in Ru'Lude Gardens to find out more.;Visit the Explorer Moogle in Ru'Lude Gardens to find out more.
${color-alt: 161}This area is currently affected by the Super Kupower: “${choice: 0}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!;${color-alt: 161}This area is currently affected by the Super Kupower: “${choice: 0}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!
This area is currently affected by the Super Kupower: “${choice: 1}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!;This area is currently affected by the Super Kupower: “${choice: 1}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!
This area is currently affected by the Super Kupower: “${choice: 2}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!;This area is currently affected by the Super Kupower: “${choice: 2}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!
The synergy furnace is currently claimed.${prompt};The synergy furnace is currently claimed.${prompt}
Claim usage of the furnace?;Claim usage of the furnace?
${selection-lines};${selection-lines}
Yes.;Yes.
No.${prompt};No.${prompt}
Your claim over the synergy furnace will expire in ten seconds.;Your claim over the synergy furnace will expire in ten seconds.
${lettercase: 1}${keyitem-singular: 0[2]} set. You now have claim over the synergy furnace.;${lettercase: 1}${keyitem-singular: 0[2]} set. You now have claim over the synergy furnace.
Please deposit your ingredients inside the furnace and initiate the synergy process within ${number: 1} minute${choice-plurality: 1}[/s].${prompt};Please deposit your ingredients inside the furnace and initiate the synergy process within ${number: 1} minute${choice-plurality: 1}[/s].${prompt}
Please be aware that certain items are not suitable for use as synergy ingredients.${prompt};Please be aware that certain items are not suitable for use as synergy ingredients.${prompt}
You currently have claim over the synergy furnace.;You currently have claim over the synergy furnace.
Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt};Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt}
The synergy furnace is currently in use by ${player: 1}.${prompt};The synergy furnace is currently in use by ${player: 1}.${prompt}
The synergy furnace is currently in use by ${player: 2}.${prompt};The synergy furnace is currently in use by ${player: 2}.${prompt}
The synergy furnace is currently in use by ${player: 3}.${prompt};The synergy furnace is currently in use by ${player: 3}.${prompt}
The synergy furnace is currently in use by ${player: 4}.${prompt};The synergy furnace is currently in use by ${player: 4}.${prompt}
The synergy furnace is currently in use by ${player: 5}.${prompt};The synergy furnace is currently in use by ${player: 5}.${prompt}
${number: 0} ${choice-plurality: 1}[minute has/minutes have] elapsed.;${number: 0} ${choice-plurality: 1}[minute has/minutes have] elapsed.
Your claim over the synergy furnace has expired.${prompt};Your claim over the synergy furnace has expired.${prompt}
A member of your party already has claim over the synergy furnace.;A member of your party already has claim over the synergy furnace.
Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt};Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt}
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 1}.;The synergy furnace is currently in use by ${player: 1}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 2}.;The synergy furnace is currently in use by ${player: 2}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 3}.;The synergy furnace is currently in use by ${player: 3}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 4}.;The synergy furnace is currently in use by ${player: 4}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 5}.;The synergy furnace is currently in use by ${player: 5}.
You have lost your eligibility to use the synergy furnace.;You have lost your eligibility to use the synergy furnace.
The claim holding party member has left the party or the area.${prompt};The claim holding party member has left the party or the area.${prompt}
You have regained your eligibility to use the synergy furnace.${prompt};You have regained your eligibility to use the synergy furnace.${prompt}
Unable to proceed.;Unable to proceed.
Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt};Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt}
Unable to proceed.;Unable to proceed.
${lettercase: 1}${item-plural: 0[2]} are not suitable for use as synergy ingredients.${prompt};${lettercase: 1}${item-plural: 0[2]} are not suitable for use as synergy ingredients.${prompt}
A synergy recipe does not exist for that combination of materials.${prompt};A synergy recipe does not exist for that combination of materials.${prompt}
That recipe is impossible at your synergy skill level.${prompt};That recipe is impossible at your synergy skill level.${prompt}
That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt};That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt}
Element and target value:;Element and target value:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
Elements and target values:;Elements and target values:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
Elements and target values:;Elements and target values:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: N/A${prompt};Difficulty: N/A${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
