Phrase en Anglais;Phrase en Français
This area is currently affected by the Super Kupower: “${choice: 2}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!;This area is currently affected by the Super Kupower: “${choice: 2}[/Thrifty Transit/Martial Master/Blood of the Vampyr/Treasure Hound/Artisan's Advantage/Myriad Mystery Boxes/Dilatory Digestion/Boundary Buster/Bountiful Bazaar/Swift Shoes/Crystal Caboodle]”!
The synergy furnace is currently claimed.${prompt};The synergy furnace is currently claimed.${prompt}
Claim usage of the furnace?;Claim usage of the furnace?
${selection-lines};${selection-lines}
Yes.;Yes.
No.${prompt};No.${prompt}
Your claim over the synergy furnace will expire in ten seconds.;Your claim over the synergy furnace will expire in ten seconds.
${lettercase: 1}${keyitem-singular: 0[2]} set. You now have claim over the synergy furnace.;${lettercase: 1}${keyitem-singular: 0[2]} set. You now have claim over the synergy furnace.
Please deposit your ingredients inside the furnace and initiate the synergy process within ${number: 1} minute${choice-plurality: 1}[/s].${prompt};Please deposit your ingredients inside the furnace and initiate the synergy process within ${number: 1} minute${choice-plurality: 1}[/s].${prompt}
Please be aware that certain items are not suitable for use as synergy ingredients.${prompt};Please be aware that certain items are not suitable for use as synergy ingredients.${prompt}
You currently have claim over the synergy furnace.;You currently have claim over the synergy furnace.
Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt};Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt}
The synergy furnace is currently in use by ${player: 1}.${prompt};The synergy furnace is currently in use by ${player: 1}.${prompt}
The synergy furnace is currently in use by ${player: 2}.${prompt};The synergy furnace is currently in use by ${player: 2}.${prompt}
The synergy furnace is currently in use by ${player: 3}.${prompt};The synergy furnace is currently in use by ${player: 3}.${prompt}
The synergy furnace is currently in use by ${player: 4}.${prompt};The synergy furnace is currently in use by ${player: 4}.${prompt}
The synergy furnace is currently in use by ${player: 5}.${prompt};The synergy furnace is currently in use by ${player: 5}.${prompt}
${number: 0} ${choice-plurality: 1}[minute has/minutes have] elapsed.;${number: 0} ${choice-plurality: 1}[minute has/minutes have] elapsed.
Your claim over the synergy furnace has expired.${prompt};Your claim over the synergy furnace has expired.${prompt}
A member of your party already has claim over the synergy furnace.;A member of your party already has claim over the synergy furnace.
Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt};Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt}
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 1}.;The synergy furnace is currently in use by ${player: 1}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 2}.;The synergy furnace is currently in use by ${player: 2}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 3}.;The synergy furnace is currently in use by ${player: 3}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 4}.;The synergy furnace is currently in use by ${player: 4}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 5}.;The synergy furnace is currently in use by ${player: 5}.
You have lost your eligibility to use the synergy furnace.;You have lost your eligibility to use the synergy furnace.
The claim holding party member has left the party or the area.${prompt};The claim holding party member has left the party or the area.${prompt}
You have regained your eligibility to use the synergy furnace.${prompt};You have regained your eligibility to use the synergy furnace.${prompt}
Unable to proceed.;Unable to proceed.
Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt};Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt}
Unable to proceed.;Unable to proceed.
${lettercase: 1}${item-plural: 0[2]} are not suitable for use as synergy ingredients.${prompt};${lettercase: 1}${item-plural: 0[2]} are not suitable for use as synergy ingredients.${prompt}
A synergy recipe does not exist for that combination of materials.${prompt};A synergy recipe does not exist for that combination of materials.${prompt}
That recipe is impossible at your synergy skill level.${prompt};That recipe is impossible at your synergy skill level.${prompt}
That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt};That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt}
Element and target value:;Element and target value:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
Elements and target values:;Elements and target values:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
Elements and target values:;Elements and target values:
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1};${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 1}
${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3};${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: N/A${prompt};Difficulty: N/A${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9}${prompt};Difficulty: ${choice: 2}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 3} ${choice: 4}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 5} ${choice: 6}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 7} ${choice: 8}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}]${number: 9}${prompt}
Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend];Synergy rank: ${choice: 29}[Amateur/Recruit/Initiate/Novice/Apprentice/Journeyman/Craftsman/Artisan/Adept/Veteran/Expert/Authority/Luminary/Master/Grandmaster/Legend]
Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]};Objective: ${number: 1} ${item-given-plurality: 1[2], 0[2]}
